"surface","key","english_source","current_translation","suggested_translation","placeholders","notes"
"web-app","connectCode.view","View {name}","Ver a {name}","","{name}",""
"web-app","connectCode.pasteLabel","Paste a link instead","Pegar un enlace en su lugar","","",""
"web-app","connectCode.pastePlaceholder","Paste an 8nOut invite link","Pega un enlace de invitación de 8nOut","","",""
"web-app","connectCode.backToCamera","Back to camera","Volver a la cámara","","",""
"web-app","connectCode.cameraOff","Camera access is off","El acceso a la cámara está desactivado","","",""
"web-app","connectCode.cameraOffBody","Your browser is blocking the camera. You can paste the player's link instead, or allow the camera in your browser and try again.","Tu navegador está bloqueando la cámara. Puedes pegar el enlace del jugador en su lugar, o permitir la cámara en tu navegador e intentarlo de nuevo.","","",""
"web-app","connectCode.scanHelp","Point at another player's 8nOut code","Apunta al código de 8nOut de otro jugador","","",""
"web-app","connectCode.notCode","That's not an 8nOut code — keep pointing at their code.","Ese no es un código de 8nOut — sigue apuntando a su código.","","",""
"web-app","connectCode.ownCode","That's your own code. Have the other player scan it instead.","Ese es tu propio código. Haz que el otro jugador lo escanee.","","",""
"web-app","connectCode.codeInactive","This code isn't active anymore. Ask them to show a fresh one.","Este código ya no está activo. Pídele que te muestre uno nuevo.","","",""
"web-app","inviteLanding.invalidTitle","This invite link is no longer valid","Este enlace de invitación ya no es válido","","",""
"web-app","inviteLanding.invalidBody","Ask your friend for a fresh link, or open the app and find players near you.","Pide a tu amigo un enlace nuevo, o abre la app y busca jugadores cerca de ti.","","",""
"web-app","inviteLanding.open8nOut","Open 8nOut","Abrir 8nOut","","",""
"web-app","inviteLanding.invitedYou","{name} invited you to 8nOut","{name} te ha invitado a 8nOut","","{name}",""
"web-app","inviteLanding.body","8nOut is the map of the European One Pocket community — find players and clubs near you, connect, and arrange a game. Join and you'll be connected with {name} straight away.","8nOut es el mapa de la comunidad europea de One Pocket — encuentra jugadores y clubes cerca de ti, conecta y organiza una partida. Únete y quedarás conectado con {name} de inmediato.","","{name}",""
"web-app","inviteLanding.openWebApp","Open the web app","Abrir la app web","","",""
"web-app","inviteLanding.getAppPrimary","Get 8nOut","Consigue 8nOut","","",""
"web-app","inviteLanding.openWebAppSecondary","Open the web app instead","Abrir la app web en su lugar","","",""
"web-app","inviteLanding.installedHint","Already have 8nOut? Open this link on your phone, or paste it into the app — you'll be connected with {name}.","¿Ya tienes 8nOut? Abre este enlace en tu móvil, o pégalo en la app — quedarás conectado con {name}.","","{name}",""
"web-app","publicProfile.errorLoad","Couldn't load this profile right now — try again in a bit.","No se ha podido cargar este perfil ahora mismo — inténtalo de nuevo en un momento.","","",""
"web-app","publicProfile.notFound","Profile not found","Perfil no encontrado","","",""
"web-app","publicProfile.notFoundBody","This link doesn't point to an 8nOut player.","Este enlace no corresponde a ningún jugador de 8nOut.","","",""
"web-app","publicProfile.photoAlt","{name}'s photo","Foto de {name}","","{name}",""
"web-app","publicProfile.verifyFairmatch","verify on FairMatch","verificar en FairMatch","","",""
"web-app","publicProfile.selfReported","(self-reported)","(autodeclarado)","","",""
"web-app","publicProfile.cuescore","CueScore","CueScore","","",""
"web-app","publicProfile.viewProfile","View profile","Ver perfil","","",""
"web-app","publicProfile.homeTablePrivate","Home table — address stays private until shared","Mesa propia — la dirección permanece privada hasta que se comparta","","",""
"web-app","admin.consoleLink","Moderator console","Consola de moderación","","",""
"web-app","admin.notFound","Page not found","Página no encontrada","","",""
"web-app","admin.notFoundBody","The page you're looking for doesn't exist.","La página que buscas no existe.","","",""
"web-app","admin.brand","8nOut","8nOut","","",""
"web-app","admin.pill","Admin","Admin","","",""
"web-app","admin.role.moderator","Moderator","Moderador","","",""
"web-app","admin.nav.section","Moderation","Moderación","","",""
"web-app","admin.nav.overview","Overview","Resumen","","",""
"web-app","admin.nav.venues","Venue queue","Cola de locales","","",""
"web-app","admin.nav.reports","Reports","Denuncias","","",""
"web-app","admin.back","Back to 8nOut","Volver a 8nOut","","",""
"web-app","admin.refresh","Refresh","Actualizar","","",""
"web-app","admin.loading","Loading…","Cargando…","","",""
"web-app","admin.error","Couldn't load this right now — try refresh.","No se ha podido cargar esto ahora mismo — prueba a actualizar.","","",""
"web-app","admin.overview.title","Overview","Resumen","","",""
"web-app","admin.overview.subtitle","The map at a glance","El mapa de un vistazo","","",""
"web-app","admin.stat.players","Players","Jugadores","","",""
"web-app","admin.stat.venuesLive","Venues live","Locales activos","","",""
"web-app","admin.stat.signups","Sign-ups","Registros","","",""
"web-app","admin.stat.openReports","Open reports","Denuncias abiertas","","",""
"web-app","admin.stat.per7days","/ 7 days","/ 7 días","","",""
"web-app","admin.stat.newThisWeek","{count} this week","{count} esta semana","","{count}",""
"web-app","admin.stat.pendingReview.one","1 pending review","1 pendiente de revisión","","",""
"web-app","admin.stat.pendingReview.other","{count} pending review","{count} pendientes de revisión","","{count}",""
"web-app","admin.stat.noPending","None pending","Ninguno pendiente","","",""
"web-app","admin.stat.needsReview","needs review","necesita revisión","","",""
"web-app","admin.stat.allClear","All clear","Todo en orden","","",""
"web-app","admin.stat.goToVenues","Go to the venue queue","Ir a la cola de locales","","",""
"web-app","admin.stat.goToReports","Go to reports","Ir a las denuncias","","",""
"web-app","admin.stat.onlineNow","Online now","En línea ahora","","",""
"web-app","admin.stat.active24h","Active 24h","Activos en 24h","","",""
"web-app","admin.stat.onlineNowSub","In the last 10 min","En los últimos 10 min","","",""
"web-app","admin.stat.active24hSub","In the last 24 hours","En las últimas 24 horas","","",""
"web-app","admin.overview.attnVenues.one","1 venue awaiting review","1 local a la espera de revisión","","",""
"web-app","admin.overview.attnVenues.other","{count} venues awaiting review","{count} locales a la espera de revisión","","{count}",""
"web-app","admin.overview.attnReports.one","1 open report","1 denuncia abierta","","",""
"web-app","admin.overview.attnReports.other","{count} open reports","{count} denuncias abiertas","","{count}",""
"web-app","admin.overview.attnSub","Pending your review","Pendiente de tu revisión","","",""
"web-app","admin.overview.review","Review →","Revisar →","","",""
"web-app","admin.overview.recent","Recent activity","Actividad reciente","","",""
"web-app","admin.overview.recentNote","Latest first","Más reciente primero","","",""
"web-app","admin.overview.recentEmpty","No recent activity.","Sin actividad reciente.","","",""
"web-app","admin.overview.recentPlayers","Players","Jugadores","","",""
"web-app","admin.overview.recentVenues","Venues","Locales","","",""
"web-app","admin.overview.recentPlayersEmpty","No recent player activity.","Sin actividad reciente de jugadores.","","",""
"web-app","admin.overview.recentVenuesEmpty","No recent venue activity.","Sin actividad reciente de locales.","","",""
"web-app","admin.overview.recentError","Couldn't load activity.","No se ha podido cargar la actividad.","","",""
"web-app","admin.overview.loadMore","Load more","Cargar más","","",""
"web-app","admin.overview.kindAll","All","Todo","","",""
"web-app","admin.overview.kindPlayer","Player","Jugador","","",""
"web-app","admin.overview.kindVenue","Venue","Local","","",""
"web-app","admin.overview.kindReport","Report","Denuncia","","",""
"web-app","admin.overview.allClearTitle","You're all caught up","Estás al día","","",""
"web-app","admin.overview.allClearSub","Nothing waiting for review and no open reports.","Nada pendiente de revisión y ninguna denuncia abierta.","","",""
"web-app","admin.overview.funnel.title","Onboarding funnel","Embudo de incorporación","","",""
"web-app","admin.overview.funnel.note","Read-only","Solo lectura","","",""
"web-app","admin.overview.funnel.windowAll","All time","Todo el tiempo","","",""
"web-app","admin.overview.funnel.window90","Last 90 days","Últimos 90 días","","",""
"web-app","admin.overview.funnel.window30","Last 30 days","Últimos 30 días","","",""
"web-app","admin.overview.funnel.cohort","{total} signed up in this window · {mature} old enough to count (7+ days) · {completed} completed onboarding","{total} se registraron en este periodo · {mature} con antigüedad suficiente para contar (7+ días) · {completed} completaron la incorporación","","{completed}; {mature}; {total}",""
"web-app","admin.overview.funnel.cohortEmpty","{total} signed up in this window","{total} se registraron en este periodo","","{total}",""
"web-app","admin.overview.funnel.timeTitle","Time to complete","Tiempo hasta completar","","",""
"web-app","admin.overview.funnel.timeMeta","based on {completed} completions","basado en {completed} finalizaciones","","{completed}",""
"web-app","admin.overview.funnel.avgLabel","Average","Media","","",""
"web-app","admin.overview.funnel.medianLabel","Median","Mediana","","",""
"web-app","admin.overview.funnel.bucketUnder5m","<5m","<5m","","",""
"web-app","admin.overview.funnel.bucket5to30m","5–30m","5–30m","","",""
"web-app","admin.overview.funnel.bucket30mTo2h","30m–2h","30m–2h","","",""
"web-app","admin.overview.funnel.bucket2hTo24h","2h–24h","2h–24h","","",""
"web-app","admin.overview.funnel.bucket1to7d","1–7d","1–7d","","",""
"web-app","admin.overview.funnel.bucketOver7d","7d+","7d+","","",""
"web-app","admin.overview.funnel.fillTitle","Per-step fill rate","Tasa de completado por paso","","",""
"web-app","admin.overview.funnel.fillMeta","of {mature} mature members","de {mature} miembros con antigüedad suficiente","","{mature}",""
"web-app","admin.overview.funnel.fillEmpty","No members in this window yet.","Aún no hay miembros en este periodo.","","",""
"web-app","admin.overview.funnel.stepName","Name","Nombre","","",""
"web-app","admin.overview.funnel.stepCity","City","Ciudad","","",""
"web-app","admin.overview.funnel.stepClub","Club","Club","","",""
"web-app","admin.overview.funnel.stepCuescore","CueScore","CueScore","","",""
"web-app","admin.overview.funnel.avoidTitle","Prompt avoidance","Evitación del aviso","","",""
"web-app","admin.overview.funnel.avoidMeta","of {mature} mature members","de {mature} miembros con antigüedad suficiente","","{mature}",""
"web-app","admin.overview.funnel.dismiss0","Never dismissed","Nunca descartado","","",""
"web-app","admin.overview.funnel.dismiss1","Dismissed once","Descartado una vez","","",""
"web-app","admin.overview.funnel.dismiss2","Dismissed twice","Descartado dos veces","","",""
"web-app","admin.overview.funnel.dismiss3plus","Dismissed 3+ times","Descartado 3 o más veces","","",""
"web-app","admin.overview.funnel.avoidSub","avg {n} dismissals per member · {snoozed} currently snoozed","media de {n} descartes por miembro · {snoozed} pospuestos ahora mismo","","{n}; {snoozed}",""
"web-app","admin.overview.funnel.suppressedTag","Hidden — sample too small","Oculto — muestra demasiado pequeña","","",""
"web-app","admin.overview.funnel.suppressedTitle","Not enough data yet","Aún no hay suficientes datos","","",""
"web-app","admin.overview.funnel.suppressedTime.one","Only 1 member completed onboarding in this window — showing an exact time here could point to a specific person, so it stays hidden until there's more data.","Solo 1 miembro completó la incorporación en este periodo — mostrar un tiempo exacto aquí podría señalar a una persona concreta, así que permanece oculto hasta que haya más datos.","","",""
"web-app","admin.overview.funnel.suppressedTime.other","Only {count} members completed onboarding in this window — showing an exact time here could point to a specific person, so it stays hidden until there's more data.","Solo {count} miembros completaron la incorporación en este periodo — mostrar un tiempo exacto aquí podría señalar a una persona concreta, así que permanece oculto hasta que haya más datos.","","{count}",""
"web-app","admin.overview.funnel.suppressedAvoid.one","Only 1 member in this window is old enough to count — not enough to show dismissal patterns without pointing at someone specific.","Solo 1 miembro de este periodo tiene antigüedad suficiente para contar — no es suficiente para mostrar patrones de descarte sin señalar a alguien en concreto.","","",""
"web-app","admin.overview.funnel.suppressedAvoid.other","Only {count} members in this window are old enough to count — not enough to show dismissal patterns without pointing at someone specific.","Solo {count} miembros de este periodo tienen antigüedad suficiente para contar — no es suficiente para mostrar patrones de descarte sin señalar a alguien en concreto.","","{count}",""
"web-app","admin.overview.funnel.error","Couldn't load the onboarding funnel.","No se ha podido cargar el embudo de incorporación.","","",""
"web-app","admin.activity.venueApproved","{name} approved — live on the map","{name} aprobado — activo en el mapa","","{name}",""
"web-app","admin.activity.venueRejected","{name} rejected","{name} rechazado","","{name}",""
"web-app","admin.activity.venueModerated","{name} moderated","{name} moderado","","{name}",""
"web-app","admin.activity.venueSubmitted","New venue submitted: {name}","Nuevo local enviado: {name}","","{name}",""
"web-app","admin.activity.playerJoined","New player: {name}","Nuevo jugador: {name}","","{name}",""
"web-app","admin.activity.reportFiled","Report filed — {reason}","Denuncia presentada — {reason}","","{reason}",""
"web-app","admin.activity.by","by {name}","por {name}","","{name}",""
"web-app","admin.venues.title","Venue queue","Cola de locales","","",""
"web-app","admin.venues.subtitle.one","1 awaiting review · newest first","1 a la espera de revisión · más reciente primero","","",""
"web-app","admin.venues.subtitle.other","{count} awaiting review · newest first","{count} a la espera de revisión · más reciente primero","","{count}",""
"web-app","admin.venues.subtitleEmpty","0 awaiting review","0 a la espera de revisión","","",""
"web-app","admin.venues.emptyTitle","Nothing to review — nice.","Nada que revisar — bien hecho.","","",""
"web-app","admin.venues.emptySub","New venue submissions land here the moment a player adds one. You're all caught up.","Los nuevos locales enviados aparecen aquí en cuanto un jugador añade uno. Estás al día.","","",""
"web-app","admin.venues.loadError","Couldn't load the venue queue — try refresh.","No se ha podido cargar la cola de locales — prueba a actualizar.","","",""
"web-app","admin.venue.pendingReview","Pending review","Pendiente de revisión","","",""
"web-app","admin.venue.geocodedAddress","Geocoded address","Dirección geocodificada","","",""
"web-app","admin.venue.submittedAs","Submitted as: {text}","Enviado como: {text}","","{text}",""
"web-app","admin.venue.submittedBy","by {name}","por {name}","","{name}",""
"web-app","admin.venue.submittedAgo","Submitted {ago}","Enviado {ago}","","{ago}",""
"web-app","admin.venue.cuescore","Imported from CueScore","Importado de CueScore","","",""
"web-app","admin.venue.approve","Approve & publish","Aprobar y publicar","","",""
"web-app","admin.venue.reject","Reject…","Rechazar…","","",""
"web-app","admin.venue.editName","Edit","Editar","","",""
"web-app","admin.venue.editNameAria","Edit venue name","Editar nombre del local","","",""
"web-app","admin.venue.nameInputLabel","Venue name","Nombre del local","","",""
"web-app","admin.venue.saveName","Save","Guardar","","",""
"web-app","admin.venue.cancelEdit","Cancel","Cancelar","","",""
"web-app","admin.venue.safety.residential","Looks residential","Parece residencial","","",""
"web-app","admin.venue.safety.residentialSub","This reads like a private home. A home table belongs on a profile (connections-only), not the public venue map.","Esto parece una vivienda privada. Una mesa propia va en un perfil (solo conexiones), no en el mapa público de locales.","","",""
"web-app","admin.venue.safety.business","Reads as a business","Parece un negocio","","",""
"web-app","admin.venue.safety.businessSub","This reads like a public venue. Approving publishes it to the map right away.","Esto parece un local público. Aprobarlo lo publica en el mapa de inmediato.","","",""
"web-app","admin.venue.safety.neutral","No strong signal","Sin indicio claro","","",""
"web-app","admin.venue.safety.neutralSub","The place-class isn't conclusive — check the map and address before deciding.","El tipo de lugar no es concluyente — comprueba el mapa y la dirección antes de decidir.","","",""
"web-app","admin.venue.viewOsm","View on OpenStreetMap","Ver en OpenStreetMap","","",""
"web-app","admin.venue.osmShort","OSM ↗","OSM ↗","","",""
"web-app","admin.venue.mapUnavailable","Map unavailable","Mapa no disponible","","",""
"web-app","admin.venue.websiteLabel","Website","Web","","",""
"web-app","admin.venue.openWebsite","Open ↗","Abrir ↗","","",""
"web-app","admin.venue.websiteReviewNote","We haven't checked where this leads — including whether it promotes money games. Open it and judge for yourself before you approve.","No hemos comprobado adónde lleva esto — tampoco si promueve juego por dinero. Ábrelo y júzgalo tú antes de aprobarlo.","","",""
"web-app","admin.venue.websiteReviewNoteShort","We haven't checked where this leads — open it before you approve.","No hemos comprobado adónde lleva esto — ábrelo antes de aprobarlo.","","",""
"web-app","admin.venue.edit.websiteLabel","Website URL","URL del sitio web","","",""
"web-app","admin.venue.edit.websiteHint","Paste the club's website or Facebook page, or leave blank to clear it.","Pega la web del club o su página de Facebook, o déjalo en blanco para borrarlo.","","",""
"web-app","admin.venue.completenessTitle","Completeness","Completitud","","",""
"web-app","admin.venue.completeness.address","Address","Dirección","","",""
"web-app","admin.venue.completeness.city","City","Ciudad","","",""
"web-app","admin.venue.completeness.country","Country","País","","",""
"web-app","admin.venue.completeness.logo","Logo","Logo","","",""
"web-app","admin.venue.completeness.website","Website","Web","","",""
"web-app","admin.reject.title","Reason for rejection","Motivo del rechazo","","",""
"web-app","admin.reject.dsa","shown to submitter · DSA Art. 17","visible para quien lo envió · Art. 17 DSA","","",""
"web-app","admin.reject.sub","The submitter will see this on their submission. Keep it factual and kind.","Quien lo envió verá esto en su solicitud. Sé objetivo y amable.","","",""
"web-app","admin.reject.placeholder","Explain why this can't go on the map…","Explica por qué esto no puede ir en el mapa…","","",""
"web-app","admin.reject.chip.privateResidence","Private residence","Residencia privada","","",""
"web-app","admin.reject.chip.notAVenue","Not a public venue","No es un local público","","",""
"web-app","admin.reject.chip.closedOrWrong","Closed / wrong details","Cerrado / datos incorrectos","","",""
"web-app","admin.reject.chip.duplicate","Duplicate","Duplicado","","",""
"web-app","admin.reject.chip.other","Other…","Otro…","","",""
"web-app","admin.reject.cancel","Cancel","Cancelar","","",""
"web-app","admin.reject.send","Send rejection","Enviar rechazo","","",""
"web-app","admin.reject.prefill.privateResidence","This looks like a private home. 8nOut only maps public pool venues — you can add your home table on your profile instead, where it stays visible to your connections only.","Esto parece una vivienda privada. 8nOut solo cartografía locales públicos de billar — puedes añadir tu mesa propia en tu perfil en su lugar, donde permanece visible solo para tus conexiones.","","",""
"web-app","admin.reject.prefill.notAVenue","This doesn't look like a public pool venue, so it can't go on the map.","Esto no parece un local público de billar, así que no puede ir en el mapa.","","",""
"web-app","admin.reject.prefill.closedOrWrong","These details look closed or incorrect, so this can't go on the map right now.","Estos datos parecen estar cerrados o ser incorrectos, así que esto no puede ir en el mapa ahora mismo.","","",""
"web-app","admin.reject.prefill.duplicate","This venue is already on the map, so this submission is a duplicate.","Este local ya está en el mapa, así que este envío es un duplicado.","","",""
"web-app","admin.reports.title","Reports","Denuncias","","",""
"web-app","admin.reports.subtitle.one","1 open · oldest first","1 abierta · más antigua primero","","",""
"web-app","admin.reports.subtitle.other","{count} open · oldest first","{count} abiertas · más antigua primero","","{count}",""
"web-app","admin.reports.subtitleEmpty","0 open","0 abiertas","","",""
"web-app","admin.reports.emptyTitle","No open reports.","No hay denuncias abiertas.","","",""
"web-app","admin.reports.emptySub","The community's behaving. New reports show up here.","La comunidad se está portando bien. Las nuevas denuncias aparecen aquí.","","",""
"web-app","admin.reports.loadError","Couldn't load reports — try refresh.","No se han podido cargar las denuncias — prueba a actualizar.","","",""
"web-app","admin.report.kind.venue","Venue","Local","","",""
"web-app","admin.report.kind.player","Player","Jugador","","",""
"web-app","admin.report.kind.photo","Photo","Foto","","",""
"web-app","admin.report.kind.report","Report","Denuncia","","",""
"web-app","admin.report.reportedBy","reported by {name} · {ago}","denunciado por {name} · {ago}","","{ago}; {name}",""
"web-app","admin.report.liveOnMap","Live on map","Activo en el mapa","","",""
"web-app","admin.report.venuePending","Pending","Pendiente","","",""
"web-app","admin.report.venueRejected","Already rejected","Ya rechazado","","",""
"web-app","admin.report.photoBy","Photo by {name}","Foto de {name}","","{name}",""
"web-app","admin.report.takedown","Take down venue…","Retirar local…","","",""
"web-app","admin.report.dismiss","Dismiss","Descartar","","",""
"web-app","admin.report.markActioned","Mark actioned","Marcar como resuelto","","",""
"web-app","admin.report.actionedNote","Marks the report resolved. It does not delete the photo.","Marca la denuncia como resuelta. No elimina la foto.","","",""
"web-app","admin.report.noDetail","No note added.","No se ha añadido ninguna nota.","","",""
"web-app","admin.reason.harassment","Harassment","Acoso","","",""
"web-app","admin.reason.spam","Spam","Spam","","",""
"web-app","admin.reason.inappropriatePhoto","Inappropriate photo","Foto inapropiada","","",""
"web-app","admin.reason.fakeProfile","Fake profile","Perfil falso","","",""
"web-app","admin.reason.privateResidence","Private residence","Residencia privada","","",""
"web-app","admin.reason.notAVenue","Not a public venue","No es un local público","","",""
"web-app","admin.reason.closedOrWrong","Closed / wrong details","Cerrado / datos incorrectos","","",""
"web-app","admin.reason.other","Other","Otro","","",""
"web-app","admin.reason.moneyPlaySolicitation","Money-play solicitation","Propuesta de juego por dinero","","",""
"web-app","admin.report.kind.message","Message","Mensaje","","",""
"web-app","admin.report.openWindow","Open message window…","Abrir ventana de mensajes…","","",""
"web-app","admin.report.noBody","The message text is never shown here. Open the logged window to read it.","El texto del mensaje nunca se muestra aquí. Abre la ventana registrada para leerlo.","","",""
"web-app","admin.report.target24","24h target","Objetivo 24h","","",""
"web-app","admin.report.target48","48h target","Objetivo 48h","","",""
"web-app","admin.report.overdue","Past target","Fuera de plazo","","",""
"web-app","admin.window.title","Message window","Ventana de mensajes","","",""
"web-app","admin.window.readOnly","Read-only","Solo lectura","","",""
"web-app","admin.window.loggedNote","Opening this window is recorded — who, when, and which messages were returned — so message access stays accountable.","Abrir esta ventana queda registrado — quién, cuándo y qué mensajes se han mostrado — para que el acceso a los mensajes sea rastreable.","","",""
"web-app","admin.window.bounds","Shows the reported message and up to 5 messages either side, within 24 hours of it — this conversation only.","Muestra el mensaje denunciado y hasta 5 mensajes a cada lado, dentro de las 24 horas siguientes — solo esta conversación.","","",""
"web-app","admin.window.reported","Reported message","Mensaje denunciado","","",""
"web-app","admin.window.deletedTag","Deleted by sender","Eliminado por quien lo envió","","",""
"web-app","admin.window.cardRow","Challenge card","Tarjeta de desafío","","",""
"web-app","admin.window.deletedMember","Deleted member","Miembro eliminado","","",""
"web-app","admin.window.closedReport","This report is decided. Re-open it to view the window — re-opening is recorded.","Esta denuncia ya está resuelta. Reábrela para ver la ventana — reabrir queda registrado.","","",""
"web-app","admin.window.purgedAnchor","This message no longer exists — the attempt was still logged.","Este mensaje ya no existe — el intento quedó registrado igualmente.","","",""
"web-app","admin.hold.place","Place hold…","Poner en espera…","","",""
"web-app","admin.hold.reasonLabel","Reason (recorded)","Motivo (registrado)","","",""
"web-app","admin.hold.confirm","Place hold","Poner en espera","","",""
"web-app","admin.hold.held","On hold","En espera","","",""
"web-app","admin.hold.heldUntil","On hold · expires {date}","En espera · expira {date}","","{date}",""
"web-app","admin.hold.extend","Extend as H2…","Ampliar como H2…","","",""
"web-app","admin.hold.autoPlaced","H1 hold — automatic","Espera H1 — automática","","",""
"web-app","admin.hold.release","Release hold…","Levantar espera…","","",""
"web-app","admin.hold.releaseReasonLabel","Reason for release (recorded)","Motivo para levantarla (registrado)","","",""
"web-app","admin.hold.releaseConfirm","Release hold","Levantar espera","","",""
"web-app","admin.toast.holdPlaced","Hold placed","Espera aplicada","","",""
"web-app","admin.toast.holdReleased","Hold released","Espera levantada","","",""
"web-app","admin.toast.published","Published to the map","Publicado en el mapa","","",""
"web-app","admin.toast.rejected","Rejection sent","Rechazo enviado","","",""
"web-app","admin.toast.takendown","Taken down","Retirado","","",""
"web-app","admin.toast.dismissed","Report dismissed","Denuncia descartada","","",""
"web-app","admin.toast.actioned","Report marked actioned","Denuncia marcada como resuelta","","",""
"web-app","admin.toast.error","Something went wrong — try again.","Algo ha fallado — inténtalo de nuevo.","","",""
"web-app","admin.time.justNow","just now","ahora mismo","","",""
"web-app","admin.time.minutesAgo","{count}m ago","hace {count} min","","{count}",""
"web-app","admin.time.hoursAgo","{count}h ago","hace {count} h","","{count}",""
"web-app","admin.time.daysAgo","{count}d ago","hace {count} d","","{count}",""
"web-app","admin.nav.members","Members","Miembros","","",""
"web-app","admin.roles.title","Members","Miembros","","",""
"web-app","admin.roles.subtitle","Search members and manage roles","Busca miembros y gestiona roles","","",""
"web-app","admin.roles.searchPlaceholder","Search by name…","Buscar por nombre…","","",""
"web-app","admin.roles.you","You","Tú","","",""
"web-app","admin.roles.changeRoleFor","Change role for {name}","Cambiar rol de {name}","","{name}",""
"web-app","admin.roles.role.owner","Owner","Propietario","","",""
"web-app","admin.roles.role.moderator_1","Moderator 1","Moderador 1","","",""
"web-app","admin.roles.role.moderator_2","Moderator 2","Moderador 2","","",""
"web-app","admin.roles.role.player","Player","Jugador","","",""
"web-app","admin.roles.save","Save","Guardar","","",""
"web-app","admin.roles.toast.saved","Role updated","Rol actualizado","","",""
"web-app","admin.roles.err.lastOwner","You can't change the last owner — promote another owner first.","No puedes cambiar al último propietario — asciende a otro propietario primero.","","",""
"web-app","admin.roles.emptyTitle","No members found","No se han encontrado miembros","","",""
"web-app","admin.roles.emptySub","No one matches that search. Try a different name.","Nadie coincide con esa búsqueda. Prueba con otro nombre.","","",""
"web-app","admin.nav.venuesManage","Venues","Locales","","",""
"web-app","admin.venuesManage.title","All venues","Todos los locales","","",""
"web-app","admin.venuesManage.subtitle","Search, edit, merge and remove venues — every status","Busca, edita, fusiona y elimina locales — cualquier estado","","",""
"web-app","admin.venuesManage.searchPlaceholder","Search name, address or city…","Busca nombre, dirección o ciudad…","","",""
"web-app","admin.venuesManage.filter.all","All","Todos","","",""
"web-app","admin.venuesManage.filter.pending","Pending","Pendientes","","",""
"web-app","admin.venuesManage.filter.approved","Live","Activos","","",""
"web-app","admin.venuesManage.filter.rejected","Rejected","Rechazados","","",""
"web-app","admin.venuesManage.status.pending","Pending","Pendiente","","",""
"web-app","admin.venuesManage.status.approved","Live","Activo","","",""
"web-app","admin.venuesManage.status.rejected","Rejected","Rechazado","","",""
"web-app","admin.venuesManage.showing.one","1 venue","1 local","","",""
"web-app","admin.venuesManage.showing.other","{count} venues","{count} locales","","{count}",""
"web-app","admin.venuesManage.loadMore","Load more","Cargar más","","",""
"web-app","admin.venuesManage.emptyTitle","No venues here","No hay locales aquí","","",""
"web-app","admin.venuesManage.emptySub","Nothing matches that filter or search. Try a different one.","Nada coincide con ese filtro o búsqueda. Prueba con otro.","","",""
"web-app","admin.venuesManage.loadError","Couldn't load venues — try refresh.","No se han podido cargar los locales — prueba a actualizar.","","",""
"web-app","admin.venuesManage.view","View","Ver","","",""
"web-app","admin.venuesManage.hide","Hide","Ocultar","","",""
"web-app","admin.venuesManage.edit","Edit","Editar","","",""
"web-app","admin.venuesManage.merge","Merge…","Fusionar…","","",""
"web-app","admin.venuesManage.remove","Remove…","Eliminar…","","",""
"web-app","admin.venuesManage.toast.saved","Venue updated","Local actualizado","","",""
"web-app","admin.venuesManage.toast.removed","Venue removed","Local eliminado","","",""
"web-app","admin.venuesManage.toast.merged","Venues merged","Locales fusionados","","",""
"web-app","admin.venue.sourcedCuescore","Sourced from CueScore","Obtenido de CueScore","","",""
"web-app","admin.venue.cuescoreLinked","CueScore","CueScore","","",""
"web-app","admin.venue.clubCount.one","1 club","1 club","","",""
"web-app","admin.venue.clubCount.other","{count} clubs","{count} clubes","","{count}",""
"web-app","admin.venue.edit.title","Edit venue","Editar local","","",""
"web-app","admin.venue.edit.nameLabel","Name","Nombre","","",""
"web-app","admin.venue.edit.logoLabel","Logo URL","URL del logo","","",""
"web-app","admin.venue.edit.logoPlaceholder","https://…","https://…","","",""
"web-app","admin.venue.edit.logoHint","Paste an image URL, or leave blank for no logo.","Pega la URL de una imagen, o déjalo en blanco para no tener logo.","","",""
"web-app","admin.venue.edit.save","Save","Guardar","","",""
"web-app","admin.venue.edit.cancel","Cancel","Cancelar","","",""
"web-app","admin.venue.merge.title","Merge into another venue","Fusionar con otro local","","",""
"web-app","admin.venue.merge.intro","Pick the canonical venue to fold “{name}” into. Its clubs move over and “{name}” is retired.","Elige el local canónico en el que integrar “{name}”. Sus clubes se trasladan y “{name}” se retira.","","{name}",""
"web-app","admin.venue.merge.searchPlaceholder","Search live venues…","Buscar locales activos…","","",""
"web-app","admin.venue.merge.noTarget","No live venues match — try another search.","Ningún local activo coincide — prueba otra búsqueda.","","",""
"web-app","admin.venue.merge.confirmSub","Every club on “{from}” moves to “{into}”, and “{from}” becomes rejected. This can't be undone.","Todos los clubes de “{from}” se trasladan a “{into}”, y “{from}” pasa a estar rechazado. Esto no se puede deshacer.","","{from}; {into}",""
"web-app","admin.venue.merge.button","Merge venues","Fusionar locales","","",""
"web-app","admin.venue.merge.back","Back","Atrás","","",""
"web-app","admin.venue.merge.cancel","Cancel","Cancelar","","",""
"web-app","admin.cuescore.addButton","Add via CueScore","Añadir vía CueScore","","",""
"web-app","admin.cuescore.title","Add a venue from CueScore","Añadir un local desde CueScore","","",""
"web-app","admin.cuescore.intro","Paste a CueScore venue link. We read it once and prefill a submission for you to review — it still goes through moderation.","Pega un enlace de local de CueScore. Lo leemos una vez y prellenamos un envío para que lo revises — igualmente pasa por moderación.","","",""
